user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date
U26035,57,Female,Bachelor,Unemployed,Student,3876.11,3036.77,316593.77,No,None,0.0,0,0.0,0.0,0.0,525,6.81,Asia,2022-12-28
U26036,57,Female,Master,Employed,Accountant,2037.06,1080.49,143886.36,Yes,Education,68811.76,12,5937.89,6.49,2.91,355,5.89,Africa,2023-06-17
U26037,52,Female,Master,Self-employed,Accountant,1676.73,1111.99,134874.83,Yes,Car,63565.8,60,1744.07,21.68,1.04,846,6.7,Africa,2022-06-10
U26038,41,Female,High School,Self-employed,Manager,4533.82,1361.43,460920.59,No,None,0.0,0,0.0,0.0,0.0,519,8.47,North America,2021-09-24
U26039,43,Male,Bachelor,Employed,Salesperson,7256.44,3559.73,217023.85,No,None,0.0,0,0.0,0.0,0.0,454,2.49,Asia,2023-01-20
U26040,42,Male,Bachelor,Employed,Engineer,2425.84,1996.37,121735.36,No,None,0.0,0,0.0,0.0,0.0,352,4.18,Asia,2024-04-22
U26041,63,Other,Master,Employed,Doctor,8227.06,7081.62,360794.51,Yes,Business,129142.86,360,2687.8,24.96,0.33,524,3.65,Other,2023-02-20
U26042,33,Male,High School,Student,Manager,5443.08,4570.41,471257.45,No,None,0.0,0,0.0,0.0,0.0,406,7.21,Europe,2024-12-09
U26043,65,Female,Bachelor,Unemployed,Doctor,4716.06,3549.82,494241.18,No,None,0.0,0,0.0,0.0,0.0,566,8.73,North America,2022-07-20
U26044,50,Male,Bachelor,Student,Teacher,4016.08,1717.3,411620.63,No,None,0.0,0,0.0,0.0,0.0,841,8.54,Africa,2022-04-23
U26045,62,Female,Bachelor,Employed,Engineer,2636.86,1418.79,281659.9,Yes,Home,57877.92,240,1193.33,24.55,0.45,623,8.9,North America,2024-12-19
U26046,53,Female,Bachelor,Employed,Salesperson,7325.41,6409.88,791320.32,Yes,Business,430383.62,180,3590.1,5.82,0.49,414,9.0,Other,2025-01-26
U26047,52,Female,Bachelor,Unemployed,Engineer,1670.58,1213.51,198715.33,No,None,0.0,0,0.0,0.0,0.0,324,9.91,North America,2022-10-13
U26048,31,Male,PhD,Self-employed,Manager,3060.93,947.77,339695.94,Yes,Car,303223.82,24,13466.41,6.2,4.4,836,9.25,Africa,2024-11-15
U26049,26,Female,Master,Employed,Manager,7347.16,4780.67,93237.16,Yes,Education,419023.6,24,20442.7,15.63,2.78,515,1.06,Other,2024-04-12
U26050,42,Female,High School,Employed,Accountant,5529.16,4815.33,75672.81,Yes,Car,252071.61,12,24356.03,28.24,4.41,510,1.14,North America,2021-12-29
U26051,58,Female,Bachelor,Unemployed,Engineer,5555.01,3380.41,369975.06,Yes,Car,324279.56,36,13270.12,27.18,2.39,571,5.55,Asia,2022-11-19
U26052,56,Female,High School,Self-employed,Salesperson,8238.3,6788.41,80730.96,No,None,0.0,0,0.0,0.0,0.0,394,0.82,Other,2022-06-01
U26053,30,Female,Master,Student,Student,626.66,456.2,23891.6,Yes,Education,198346.43,360,4319.2,26.12,6.89,472,3.18,Other,2022-07-04
U26054,49,Female,Master,Employed,Doctor,5852.03,4925.9,590212.65,No,None,0.0,0,0.0,0.0,0.0,423,8.4,North America,2021-11-27
U26055,55,Male,High School,Employed,Teacher,1955.05,1458.3,53809.26,Yes,Education,6860.32,360,164.68,28.8,0.08,472,2.29,Europe,2022-10-16
U26056,54,Male,Master,Employed,Driver,2098.1,1233.88,107279.63,No,None,0.0,0,0.0,0.0,0.0,838,4.26,Asia,2022-11-09
U26057,65,Male,Bachelor,Employed,Driver,3187.15,1565.42,309196.4,Yes,Education,244592.96,120,5493.77,24.59,1.72,639,8.08,Asia,2022-10-06
U26058,61,Female,High School,Employed,Unemployed,2155.21,1522.43,253715.48,No,None,0.0,0,0.0,0.0,0.0,687,9.81,Europe,2023-03-12
U26059,45,Female,Bachelor,Student,Doctor,5379.42,2082.23,280617.23,No,None,0.0,0,0.0,0.0,0.0,626,4.35,Other,2021-09-30
U26060,19,Male,Other,Employed,Student,1204.0,529.4,11450.09,No,None,0.0,0,0.0,0.0,0.0,414,0.79,Africa,2021-07-30
U26061,45,Male,Bachelor,Student,Accountant,4619.46,1625.6,141577.94,No,None,0.0,0,0.0,0.0,0.0,847,2.55,Europe,2023-04-12
U26062,43,Female,High School,Employed,Engineer,3107.64,1800.2,37428.01,Yes,Business,127220.5,12,11306.96,12.06,3.64,448,1.0,Africa,2024-07-21
U26063,60,Female,Bachelor,Employed,Driver,3737.75,1870.98,334684.72,Yes,Home,251028.9,12,24168.11,27.53,6.47,705,7.46,Asia,2025-05-31
U26064,37,Male,Bachelor,Employed,Manager,2834.17,2336.89,260069.62,Yes,Car,422785.39,240,5809.19,15.77,2.05,433,7.65,Other,2023-04-27
U26065,29,Male,Bachelor,Employed,Doctor,6818.85,2078.83,520149.32,Yes,Education,279677.47,24,14583.84,22.54,2.14,826,6.36,North America,2025-07-07
U26066,63,Female,Bachelor,Employed,Engineer,500.0,355.48,14169.51,No,None,0.0,0,0.0,0.0,0.0,369,2.36,Africa,2023-10-25
U26067,54,Male,Bachelor,Employed,Student,2776.54,2144.49,161420.49,No,None,0.0,0,0.0,0.0,0.0,614,4.84,Other,2022-10-14
U26068,37,Male,Bachelor,Unemployed,Salesperson,4100.28,3628.37,270126.94,Yes,Business,321839.06,36,12414.73,22.74,3.03,515,5.49,Other,2023-10-31
U26069,45,Male,Bachelor,Unemployed,Unemployed,4650.37,3399.59,459380.43,Yes,Home,233114.79,360,4174.02,21.45,0.9,689,8.23,Africa,2023-11-18
U26070,63,Female,Master,Unemployed,Doctor,2143.45,869.96,171281.57,No,None,0.0,0,0.0,0.0,0.0,671,6.66,Europe,2025-02-24
U26071,37,Male,PhD,Self-employed,Student,2355.5,1588.0,161952.02,No,None,0.0,0,0.0,0.0,0.0,305,5.73,North America,2025-02-03
U26072,67,Male,Bachelor,Employed,Unemployed,4332.64,3493.99,57840.16,No,None,0.0,0,0.0,0.0,0.0,761,1.11,Europe,2025-05-04
U26073,38,Female,Master,Employed,Teacher,7203.0,4745.75,449206.63,No,None,0.0,0,0.0,0.0,0.0,346,5.2,Other,2025-01-13
U26074,25,Female,Master,Student,Manager,4555.87,2670.33,422600.46,No,None,0.0,0,0.0,0.0,0.0,736,7.73,Africa,2024-07-23
U26075,59,Female,High School,Unemployed,Doctor,7663.98,5657.2,407075.57,Yes,Car,456203.41,24,20524.82,7.48,2.68,445,4.43,North America,2021-10-24
U26076,33,Male,Bachelor,Unemployed,Engineer,5043.8,3625.46,536166.08,Yes,Education,377668.66,360,2625.21,7.44,0.52,521,8.86,North America,2023-07-12
U26077,38,Male,Master,Employed,Unemployed,3492.83,2149.23,227463.25,No,None,0.0,0,0.0,0.0,0.0,574,5.43,Other,2024-03-21
U26078,56,Male,High School,Unemployed,Accountant,500.0,360.61,10066.0,No,None,0.0,0,0.0,0.0,0.0,688,1.68,Other,2024-06-23
U26079,25,Female,Bachelor,Employed,Student,7015.13,2360.0,34281.03,Yes,Home,261406.44,36,9987.29,22.03,1.42,756,0.41,Asia,2024-06-21
U26080,63,Female,Master,Employed,Doctor,3768.01,3075.35,143604.99,No,None,0.0,0,0.0,0.0,0.0,319,3.18,Other,2022-03-09
U26081,60,Female,Bachelor,Self-employed,Teacher,2470.16,2017.27,199677.79,No,None,0.0,0,0.0,0.0,0.0,710,6.74,Other,2023-06-05
U26082,53,Male,Bachelor,Unemployed,Teacher,7400.07,2799.1,619475.6,Yes,Education,315082.88,360,5904.75,22.46,0.8,705,6.98,North America,2021-11-26
U26083,66,Male,Bachelor,Self-employed,Accountant,3429.92,1986.79,111587.91,Yes,Home,154935.84,240,2045.91,15.05,0.6,356,2.71,Asia,2024-12-13
U26084,20,Female,Master,Self-employed,Engineer,2074.47,1751.33,184362.51,No,None,0.0,0,0.0,0.0,0.0,787,7.41,Asia,2022-02-12
U26085,62,Female,Master,Self-employed,Student,7282.24,4675.02,20448.09,No,None,0.0,0,0.0,0.0,0.0,850,0.23,Europe,2024-11-27
U26086,22,Male,Bachelor,Employed,Teacher,572.08,262.96,12871.05,No,None,0.0,0,0.0,0.0,0.0,600,1.87,North America,2022-03-23
U26087,25,Female,Other,Self-employed,Salesperson,1195.23,935.7,99250.19,Yes,Car,498591.2,120,8016.56,14.91,6.71,672,6.92,North America,2023-03-08
U26088,32,Female,High School,Employed,Accountant,6537.15,5882.55,324818.85,Yes,Car,22854.79,36,734.24,9.7,0.11,588,4.14,Other,2022-07-28
U26089,52,Female,Bachelor,Student,Driver,4263.13,3639.56,374300.05,No,None,0.0,0,0.0,0.0,0.0,633,7.32,Europe,2024-06-28
U26090,24,Female,High School,Employed,Doctor,2269.85,1753.45,90230.29,No,None,0.0,0,0.0,0.0,0.0,301,3.31,Other,2021-11-06
U26091,27,Other,Master,Employed,Student,5440.1,3126.7,511811.43,No,None,0.0,0,0.0,0.0,0.0,473,7.84,Other,2022-04-25
U26092,47,Female,High School,Self-employed,Salesperson,5259.91,2771.96,420948.68,No,None,0.0,0,0.0,0.0,0.0,716,6.67,Other,2022-06-15
U26093,31,Male,High School,Employed,Doctor,2267.17,1806.56,147978.55,No,None,0.0,0,0.0,0.0,0.0,364,5.44,Europe,2022-10-03
U26094,20,Male,Master,Self-employed,Manager,1801.55,1297.93,171228.13,No,None,0.0,0,0.0,0.0,0.0,791,7.92,Europe,2024-03-04
U26095,46,Female,Bachelor,Employed,Salesperson,3833.74,2939.63,332281.59,No,None,0.0,0,0.0,0.0,0.0,723,7.22,Africa,2022-08-09
U26096,41,Male,Master,Employed,Unemployed,3012.39,1044.26,140021.86,Yes,Home,325046.55,240,2047.64,4.45,0.68,365,3.87,Europe,2024-12-08
U26097,63,Male,Master,Employed,Teacher,8542.61,5842.36,321803.27,No,None,0.0,0,0.0,0.0,0.0,625,3.14,Other,2025-01-03
U26098,64,Male,High School,Self-employed,Unemployed,6783.59,5253.32,739870.15,Yes,Car,216065.38,360,1497.47,7.41,0.22,666,9.09,North America,2023-04-04
U26099,65,Other,Master,Self-employed,Accountant,4716.6,3826.03,417321.41,No,None,0.0,0,0.0,0.0,0.0,632,7.37,North America,2023-07-17
U26100,28,Male,Master,Employed,Teacher,2234.7,1705.79,41902.32,No,None,0.0,0,0.0,0.0,0.0,540,1.56,Other,2023-09-01
U26101,56,Female,High School,Employed,Salesperson,1654.24,920.14,46789.19,No,None,0.0,0,0.0,0.0,0.0,380,2.36,Africa,2024-09-23
U26102,31,Female,Bachelor,Student,Salesperson,2343.88,1832.2,137289.58,No,None,0.0,0,0.0,0.0,0.0,730,4.88,Other,2023-03-31
U26103,18,Male,High School,Employed,Engineer,3203.14,2618.94,129242.39,No,None,0.0,0,0.0,0.0,0.0,314,3.36,North America,2024-10-11
U26104,56,Female,PhD,Self-employed,Driver,5391.12,4629.58,169946.39,No,None,0.0,0,0.0,0.0,0.0,724,2.63,North America,2022-05-06
U26105,32,Male,Master,Employed,Doctor,3545.96,2119.13,378606.67,No,None,0.0,0,0.0,0.0,0.0,362,8.9,Other,2024-09-29
U26106,52,Male,Bachelor,Employed,Unemployed,6077.59,2863.85,204149.1,Yes,Education,232704.09,24,11425.07,16.28,1.88,794,2.8,Europe,2022-03-03
U26107,63,Female,High School,Employed,Teacher,6413.94,3432.6,334663.56,Yes,Business,214740.78,300,1394.1,6.08,0.22,382,4.35,North America,2021-10-02
U26108,56,Male,Master,Student,Unemployed,5896.84,2242.27,675005.4,No,None,0.0,0,0.0,0.0,0.0,828,9.54,Asia,2024-02-08
U26109,19,Male,Master,Unemployed,Accountant,4813.69,3988.78,422083.48,Yes,Car,410815.59,120,5989.39,12.4,1.24,573,7.31,Europe,2024-01-09
U26110,51,Female,Bachelor,Employed,Driver,1476.61,1274.06,125955.72,No,None,0.0,0,0.0,0.0,0.0,804,7.11,North America,2023-07-16
U26111,27,Male,Bachelor,Employed,Teacher,4571.82,2529.19,329197.71,Yes,Car,232444.18,360,2138.43,10.57,0.47,781,6.0,Asia,2021-07-23
U26112,26,Male,High School,Employed,Salesperson,3458.28,1213.85,149924.43,Yes,Car,371124.46,60,7510.86,7.92,2.17,488,3.61,North America,2022-04-22
U26113,51,Other,PhD,Self-employed,Teacher,4833.04,3109.61,369090.92,Yes,Car,193749.96,300,4047.98,25.02,0.84,469,6.36,Other,2023-03-01
U26114,19,Female,Bachelor,Student,Salesperson,2018.47,1170.49,154683.27,No,None,0.0,0,0.0,0.0,0.0,395,6.39,Asia,2024-09-18
U26115,49,Male,Bachelor,Employed,Doctor,6989.78,4562.4,219227.1,No,None,0.0,0,0.0,0.0,0.0,363,2.61,North America,2025-02-08
U26116,36,Female,Bachelor,Employed,Accountant,4550.91,2823.36,451954.59,No,None,0.0,0,0.0,0.0,0.0,597,8.28,Asia,2024-10-27
U26117,41,Female,High School,Employed,Salesperson,3527.53,3025.65,309515.69,Yes,Home,489604.55,360,2795.3,5.55,0.79,451,7.31,Africa,2021-12-26
U26118,65,Male,Master,Employed,Student,4097.97,2602.76,171956.05,No,None,0.0,0,0.0,0.0,0.0,430,3.5,Other,2024-09-07
U26119,69,Male,Master,Student,Student,500.0,316.7,31769.84,No,None,0.0,0,0.0,0.0,0.0,539,5.29,Europe,2024-10-24
U26120,52,Male,Master,Student,Engineer,6894.05,4109.27,314297.44,No,None,0.0,0,0.0,0.0,0.0,824,3.8,Asia,2023-10-28
U26121,68,Male,Other,Employed,Accountant,7846.38,4113.44,315339.92,Yes,Education,490765.54,120,4827.73,3.39,0.62,837,3.35,North America,2023-11-03
U26122,47,Male,High School,Employed,Salesperson,3777.11,2294.93,426410.43,Yes,Home,311038.09,300,3019.34,10.87,0.8,429,9.41,Asia,2023-09-01
U26123,67,Female,Bachelor,Unemployed,Engineer,4168.14,1935.72,181615.69,No,None,0.0,0,0.0,0.0,0.0,760,3.63,Asia,2022-04-08
U26124,68,Male,Bachelor,Employed,Driver,4024.22,2107.21,248256.1,No,None,0.0,0,0.0,0.0,0.0,751,5.14,Europe,2025-07-17
U26125,38,Female,Bachelor,Employed,Driver,1304.69,392.58,42789.32,No,None,0.0,0,0.0,0.0,0.0,830,2.73,Africa,2022-01-01
U26126,45,Other,Bachelor,Employed,Salesperson,4262.07,3203.84,353046.45,No,None,0.0,0,0.0,0.0,0.0,354,6.9,Europe,2021-10-06
U26127,54,Female,Bachelor,Employed,Salesperson,6372.02,3558.67,185900.23,No,None,0.0,0,0.0,0.0,0.0,442,2.43,Europe,2024-10-27
U26128,24,Male,Bachelor,Unemployed,Manager,1449.17,799.23,115913.05,No,None,0.0,0,0.0,0.0,0.0,705,6.67,Africa,2023-02-08
U26129,50,Male,Bachelor,Self-employed,Salesperson,5898.85,4281.72,231248.9,Yes,Home,274216.33,24,11818.93,3.27,2.0,683,3.27,Africa,2024-05-23
U26130,24,Male,Bachelor,Employed,Manager,4164.65,2217.51,148939.23,No,None,0.0,0,0.0,0.0,0.0,485,2.98,North America,2024-06-13
U26131,60,Female,Bachelor,Employed,Manager,6455.26,2445.43,10591.13,No,None,0.0,0,0.0,0.0,0.0,357,0.14,Asia,2024-11-27
U26132,42,Male,Other,Employed,Doctor,3494.79,1982.85,305768.93,No,None,0.0,0,0.0,0.0,0.0,818,7.29,Africa,2023-05-07
U26133,62,Female,High School,Employed,Student,5715.46,2768.55,117099.35,Yes,Home,50415.51,300,940.64,22.3,0.16,403,1.71,Europe,2021-12-17
U26134,63,Male,Master,Employed,Driver,6401.96,4881.14,693468.25,Yes,Education,363376.69,180,4321.47,11.83,0.68,520,9.03,Asia,2023-03-14
U26135,31,Male,Master,Employed,Driver,3639.25,1662.68,66754.33,No,None,0.0,0,0.0,0.0,0.0,427,1.53,North America,2024-05-07
U26136,28,Female,Master,Employed,Accountant,2861.79,899.35,115763.24,No,None,0.0,0,0.0,0.0,0.0,491,3.37,Africa,2023-04-13
U26137,43,Male,Master,Employed,Driver,500.0,415.94,12024.61,No,None,0.0,0,0.0,0.0,0.0,446,2.0,Other,2023-12-23
U26138,58,Female,Bachelor,Unemployed,Manager,6027.34,3959.71,46200.78,Yes,Car,498692.12,36,19777.83,24.81,3.28,650,0.64,Asia,2022-12-14
U26139,45,Male,High School,Self-employed,Student,2601.8,2209.84,229546.73,No,None,0.0,0,0.0,0.0,0.0,533,7.35,Europe,2025-05-04
U26140,47,Female,Bachelor,Employed,Doctor,3169.85,2801.25,265680.3,No,None,0.0,0,0.0,0.0,0.0,493,6.98,Africa,2022-01-22
U26141,62,Male,Master,Student,Teacher,4032.0,2601.93,269613.35,Yes,Home,242902.45,240,3403.11,16.13,0.84,511,5.57,Europe,2024-05-29
U26142,18,Male,Master,Employed,Teacher,749.05,459.28,88614.55,Yes,Business,415204.71,36,12789.96,6.84,17.07,787,9.86,Asia,2024-04-11
U26143,60,Female,Master,Self-employed,Student,7182.73,5998.12,798542.28,Yes,Car,225287.62,60,6008.93,20.32,0.84,628,9.26,North America,2024-10-24
U26144,18,Female,Bachelor,Student,Unemployed,4484.91,3893.08,75715.92,No,None,0.0,0,0.0,0.0,0.0,420,1.41,Europe,2023-02-18
U26145,20,Female,High School,Employed,Engineer,3181.84,994.51,179421.62,Yes,Education,264750.6,180,5598.44,24.73,1.76,359,4.7,Europe,2024-02-16
U26146,67,Female,Bachelor,Employed,Student,2645.66,887.26,273753.06,No,None,0.0,0,0.0,0.0,0.0,376,8.62,North America,2022-10-31
U26147,56,Female,PhD,Employed,Accountant,4958.78,1996.78,429841.34,No,None,0.0,0,0.0,0.0,0.0,594,7.22,Africa,2025-07-04
U26148,66,Male,Bachelor,Employed,Unemployed,2566.63,1076.61,191080.37,Yes,Education,481022.43,24,23465.11,15.62,9.14,609,6.2,Europe,2024-09-13
U26149,35,Male,Bachelor,Unemployed,Engineer,5710.08,2170.88,133771.65,Yes,Car,78492.59,360,1419.7,21.67,0.25,711,1.95,North America,2022-05-29
U26150,48,Female,Bachelor,Employed,Doctor,6269.89,4777.28,36464.51,No,None,0.0,0,0.0,0.0,0.0,814,0.48,North America,2024-09-09
U26151,39,Male,Other,Employed,Accountant,3107.42,2605.81,348883.64,No,None,0.0,0,0.0,0.0,0.0,771,9.36,North America,2024-11-13
U26152,20,Male,Bachelor,Employed,Student,2456.62,821.2,156850.62,No,None,0.0,0,0.0,0.0,0.0,572,5.32,Asia,2023-10-29
U26153,52,Other,Bachelor,Self-employed,Doctor,5069.95,3279.95,313919.03,No,None,0.0,0,0.0,0.0,0.0,759,5.16,Africa,2023-12-23
U26154,56,Male,Bachelor,Employed,Teacher,2046.36,1435.23,53018.17,No,None,0.0,0,0.0,0.0,0.0,804,2.16,Other,2023-10-23
U26155,58,Male,High School,Unemployed,Manager,3898.68,2419.89,372650.12,No,None,0.0,0,0.0,0.0,0.0,626,7.97,Asia,2025-05-08
U26156,37,Female,Master,Employed,Driver,3611.27,2295.37,347599.71,Yes,Business,340924.77,60,9043.81,20.06,2.5,694,8.02,Africa,2023-10-10
U26157,50,Female,Bachelor,Self-employed,Doctor,4896.85,3903.18,576536.41,No,None,0.0,0,0.0,0.0,0.0,367,9.81,Other,2023-04-05
U26158,43,Female,PhD,Employed,Salesperson,1936.34,606.33,44367.71,No,None,0.0,0,0.0,0.0,0.0,438,1.91,Asia,2022-04-14
U26159,69,Male,Bachelor,Self-employed,Manager,6609.99,2685.0,643104.76,No,None,0.0,0,0.0,0.0,0.0,539,8.11,North America,2023-04-03
U26160,32,Male,Other,Student,Salesperson,7328.1,3426.78,495842.35,No,None,0.0,0,0.0,0.0,0.0,518,5.64,Europe,2023-08-30
U26161,62,Male,Master,Employed,Salesperson,2282.32,1382.96,13465.48,No,None,0.0,0,0.0,0.0,0.0,340,0.49,Other,2023-02-21
U26162,68,Male,Master,Employed,Engineer,3280.47,1909.74,67686.89,No,None,0.0,0,0.0,0.0,0.0,574,1.72,North America,2023-12-10
U26163,49,Female,High School,Employed,Doctor,4004.37,3534.09,464159.6,No,None,0.0,0,0.0,0.0,0.0,433,9.66,North America,2022-10-06
U26164,57,Female,Bachelor,Employed,Driver,4886.3,1820.07,547275.36,Yes,Education,389857.32,12,33312.21,4.65,6.82,702,9.33,Africa,2022-12-05
U26165,26,Female,Master,Employed,Engineer,6869.43,2357.25,320480.34,No,None,0.0,0,0.0,0.0,0.0,739,3.89,North America,2022-11-03
U26166,38,Female,Master,Student,Accountant,2616.21,1498.5,159005.49,Yes,Business,436867.2,240,7631.32,20.61,2.92,469,5.06,North America,2024-06-18
U26167,51,Male,Master,Student,Teacher,500.0,373.83,56164.46,No,None,0.0,0,0.0,0.0,0.0,634,9.36,Africa,2023-03-13
U26168,49,Male,Master,Student,Teacher,8021.01,6329.28,906500.37,Yes,Education,166013.31,300,4123.91,29.79,0.51,760,9.42,North America,2023-10-08
U26169,46,Female,Bachelor,Employed,Teacher,4631.44,2503.35,540175.15,No,None,0.0,0,0.0,0.0,0.0,803,9.72,Other,2024-10-25
U26170,52,Female,Master,Employed,Doctor,3311.6,2076.98,33549.75,No,None,0.0,0,0.0,0.0,0.0,591,0.84,Other,2025-07-01
U26171,38,Male,Master,Self-employed,Engineer,5104.03,3088.83,84824.35,No,None,0.0,0,0.0,0.0,0.0,653,1.38,Europe,2023-02-10
U26172,48,Other,PhD,Self-employed,Teacher,6242.04,2212.22,739655.34,Yes,Home,194324.74,24,9675.22,17.72,1.55,807,9.87,North America,2024-05-06
U26173,62,Female,High School,Employed,Student,3363.09,2900.53,108916.22,Yes,Car,120854.13,36,4528.4,20.6,1.35,778,2.7,North America,2024-01-15
U26174,21,Female,Bachelor,Unemployed,Salesperson,6160.96,3277.15,132252.27,Yes,Business,78502.95,300,1431.96,21.79,0.23,337,1.79,Other,2024-11-14
U26175,69,Female,Other,Employed,Unemployed,3577.05,2593.67,102108.29,No,None,0.0,0,0.0,0.0,0.0,738,2.38,Africa,2025-07-22
U26176,41,Female,Bachelor,Employed,Engineer,3764.72,2948.94,416040.74,Yes,Business,36301.45,36,1137.22,7.98,0.3,460,9.21,Asia,2023-02-22
U26177,33,Other,Bachelor,Employed,Student,2438.19,2186.04,203088.0,Yes,Business,400533.91,24,17523.59,4.73,7.19,517,6.94,Other,2022-06-26
U26178,29,Female,Master,Employed,Driver,5281.8,4631.7,203837.93,Yes,Business,388026.07,180,6589.52,19.21,1.25,476,3.22,Africa,2025-05-24
U26179,27,Male,Master,Student,Doctor,5356.39,4086.96,486752.82,No,None,0.0,0,0.0,0.0,0.0,551,7.57,Asia,2023-07-17
U26180,55,Female,High School,Unemployed,Student,3994.93,1269.03,72153.35,No,None,0.0,0,0.0,0.0,0.0,605,1.51,Other,2025-03-10
U26181,53,Female,High School,Unemployed,Unemployed,1328.26,448.72,35387.22,No,None,0.0,0,0.0,0.0,0.0,660,2.22,Europe,2023-10-03
U26182,47,Female,Bachelor,Employed,Teacher,3180.91,1060.71,254958.68,Yes,Business,310971.05,360,7692.52,29.68,2.42,739,6.68,Other,2024-02-17
U26183,67,Female,High School,Employed,Student,3533.08,2939.95,30642.72,No,None,0.0,0,0.0,0.0,0.0,624,0.72,Other,2025-05-23
U26184,51,Male,Bachelor,Unemployed,Engineer,4116.28,3106.15,252254.15,No,None,0.0,0,0.0,0.0,0.0,520,5.11,North America,2021-10-27
U26185,47,Female,Bachelor,Self-employed,Accountant,6354.91,5661.67,93280.27,Yes,Car,110599.5,24,5160.97,11.12,0.81,660,1.22,North America,2023-07-01
U26186,69,Male,Master,Employed,Student,4312.36,2944.25,267759.47,No,None,0.0,0,0.0,0.0,0.0,316,5.17,Asia,2023-02-05
U26187,48,Female,High School,Self-employed,Accountant,6807.52,5656.89,791692.87,No,None,0.0,0,0.0,0.0,0.0,672,9.69,Europe,2024-10-17
U26188,51,Female,Bachelor,Self-employed,Unemployed,4261.83,1387.57,343207.32,No,None,0.0,0,0.0,0.0,0.0,690,6.71,Other,2023-12-26
U26189,25,Male,Bachelor,Employed,Engineer,500.0,188.76,55546.21,No,None,0.0,0,0.0,0.0,0.0,599,9.26,North America,2023-03-23
U26190,19,Male,Master,Employed,Manager,5495.26,2961.75,643764.24,No,None,0.0,0,0.0,0.0,0.0,843,9.76,Other,2024-05-24
U26191,37,Female,High School,Employed,Driver,1775.06,597.54,112863.22,Yes,Business,294870.23,240,4891.55,19.49,2.76,747,5.3,Africa,2021-11-06
U26192,45,Male,High School,Employed,Accountant,1572.16,1048.24,117675.55,Yes,Business,488669.8,36,15910.63,10.62,10.12,685,6.24,Europe,2025-06-18
U26193,53,Female,High School,Self-employed,Doctor,3517.31,2905.69,227869.34,No,None,0.0,0,0.0,0.0,0.0,546,5.4,North America,2025-01-11
U26194,41,Female,PhD,Employed,Accountant,1265.28,841.35,96766.26,No,None,0.0,0,0.0,0.0,0.0,699,6.37,Europe,2024-05-27
U26195,57,Male,Bachelor,Employed,Manager,4841.64,3704.89,100757.66,No,None,0.0,0,0.0,0.0,0.0,586,1.73,Africa,2025-07-20
U26196,52,Male,Bachelor,Employed,Engineer,5479.98,4204.97,439592.55,No,None,0.0,0,0.0,0.0,0.0,539,6.68,Asia,2023-05-07
U26197,41,Female,Master,Employed,Salesperson,3884.1,1282.44,260171.99,Yes,Business,19231.58,180,483.43,29.8,0.12,352,5.58,Africa,2024-11-25
U26198,54,Female,Master,Unemployed,Manager,601.48,449.3,38926.21,Yes,Business,66625.67,120,1483.4,24.31,2.47,486,5.39,Other,2022-01-11
U26199,34,Female,Master,Employed,Salesperson,3387.28,1613.39,132737.5,No,None,0.0,0,0.0,0.0,0.0,368,3.27,Africa,2024-07-16
U26200,67,Other,High School,Employed,Doctor,3138.56,1811.97,152495.32,Yes,Home,424332.08,36,15849.81,20.37,5.05,372,4.05,Other,2023-07-07
U26201,37,Male,Bachelor,Employed,Engineer,6374.17,4200.05,164657.83,No,None,0.0,0,0.0,0.0,0.0,812,2.15,Africa,2024-12-13
U26202,42,Male,Bachelor,Employed,Teacher,4386.68,2834.24,270708.48,Yes,Education,139216.77,360,1703.68,14.49,0.39,306,5.14,Europe,2024-01-12
U26203,21,Male,Master,Self-employed,Student,5065.31,4008.18,601017.0,No,None,0.0,0,0.0,0.0,0.0,609,9.89,North America,2023-06-09
U26204,19,Male,Bachelor,Unemployed,Doctor,5456.35,2569.22,548974.92,No,None,0.0,0,0.0,0.0,0.0,300,8.38,Other,2023-05-21
U26205,38,Female,Master,Employed,Driver,2825.21,1042.92,208984.96,Yes,Car,8703.05,60,183.67,9.71,0.07,666,6.16,Other,2022-03-20
U26206,46,Male,Master,Employed,Engineer,5175.07,1804.4,353221.44,No,None,0.0,0,0.0,0.0,0.0,784,5.69,Asia,2023-01-13
U26207,22,Female,Bachelor,Employed,Teacher,6685.45,3615.17,665678.12,No,None,0.0,0,0.0,0.0,0.0,456,8.3,Other,2022-12-31
U26208,42,Other,Master,Employed,Doctor,5552.74,4092.68,539200.26,No,None,0.0,0,0.0,0.0,0.0,768,8.09,Africa,2022-02-07
U26209,38,Male,High School,Employed,Teacher,5764.49,3632.68,325676.78,No,None,0.0,0,0.0,0.0,0.0,325,4.71,Africa,2023-08-14
U26210,62,Male,High School,Employed,Student,3842.55,2339.57,26453.25,Yes,Home,256177.99,36,10092.34,24.31,2.63,443,0.57,Africa,2024-11-19
U26211,27,Male,Bachelor,Employed,Engineer,2847.41,2430.96,19810.22,Yes,Business,467164.28,360,9843.13,25.27,3.46,378,0.58,Africa,2022-07-07
U26212,46,Female,High School,Self-employed,Driver,2035.87,1751.7,52449.24,No,None,0.0,0,0.0,0.0,0.0,317,2.15,Other,2023-09-27
